"","X1","city","year","registered_voters","turnout","valid_vote","saadet partisi","btp","tkp","vatan partisi","chp","ak parti","dp","mhp","iyi parti","hdp","dsp","bgmz","anap","ldp","dtp","ip","hakpar","bbp","bdp","millet partisi","odp","emep","hyp","dyp","rp","sbp","shp","ydp","bagimsizlar","baskanlik sayisi","atp","genc parti","ytp","huda par","a.p.","turk parti","hkp","myp","yurtp","hepar","bp","dbp","dehap","depar","fp","hadep","sip","BAĞIMSIZLAR_vote","bagimsizlar_percent","percent_turnout","ANAP_vote","anap_percent","DSP_vote","dsp_percent","DYP_vote","dyp_percent","IDP_vote","idp_percent","MÇP_vote","mcp_percent","RP_vote","rp_percent","SHP_vote","shp_percent","prev_year","winner","prev_winner","swing","election_type","anadolu partisi","hap","has parti","hp","idp","kp","mcp","mdp","mep","mmp","sp","ydh","yeni parti","ap","birlik partisi","cgp","ckmp","cmp","demokratik parti","gp","hurriyet partisi","msp","tbp","tip","vp","ytp_1","event","event_year","cyprus","earthquake","kurdish","refugee","year_int","incumbent_vote_share","prev_winner_voteshare","event_right_after"
"375",374,"sakarya","1973",221103,143878,136455,NA,NA,NA,NA,33705,NA,NA,3350,NA,NA,NA,747,NA,NA,NA,NA,NA,NA,NA,870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1969","ap","ap",0,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39928,NA,4622,NA,NA,28441,NA,NA,24792,NA,NA,NA,NA,"earthquake",1999,0,1,0,0,1973,29.2609285112308,53.4972195398089,1
"376",375,"sakarya","1969",196665,127016,120124,NA,NA,NA,NA,34240,NA,NA,3940,NA,NA,NA,5391,NA,NA,NA,NA,NA,NA,NA,4115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1965","ap","ap",0,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64263,NA,NA,NA,NA,NA,5561,NA,NA,NA,1825,NA,789,"earthquake",1999,0,1,0,0,1969,53.4972195398089,57.2821279760715,1
"377",376,"sakarya","1965",178053,131183,125039,NA,NA,NA,NA,26334,NA,NA,NA,NA,NA,NA,413,NA,NA,NA,NA,NA,NA,NA,8521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1961","ap","ap",0,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71625,NA,NA,2210,NA,NA,NA,NA,NA,NA,2777,NA,13159,"earthquake",1999,0,1,0,0,1965,57.2821279760715,38.4292903158068,1
"378",377,"sakarya","1961",166675,139486,133341,NA,NA,NA,NA,37333,NA,NA,NA,NA,NA,NA,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1957","ap","dp",1,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51242,NA,NA,16578,NA,NA,NA,NA,NA,NA,NA,NA,28039,"earthquake",1999,0,1,0,0,1961,38.4292903158068,58.0998933081905,1
"379",378,"sakarya","1957",147842,120909,NA,NA,NA,NA,NA,34110,NA,70248,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1954","dp",NA,0,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6144,NA,NA,8665,NA,NA,NA,NA,NA,"earthquake",1999,0,1,0,0,1957,58.0998933081905,NA,1
"380",379,"kocaeli","1977",282508,193436,187886,NA,NA,NA,NA,82278,NA,NA,3387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1973","chp","chp",0,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75193,NA,2021,NA,NA,4082,NA,NA,19951,538,434,NA,NA,"earthquake",1999,0,1,0,0,1977,43.7914480057056,33.6325282883501,1
"381",380,"kocaeli","1973",199369,133443,128233,NA,NA,NA,NA,43128,NA,NA,1478,NA,NA,NA,558,NA,NA,NA,NA,NA,NA,NA,598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1969","chp","ap",1,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41474,NA,4576,NA,NA,12166,NA,NA,23247,1008,NA,NA,NA,"earthquake",1999,0,1,0,0,1973,33.6325282883501,52.351654905079,1
"382",381,"kocaeli","1969",160992,105250,100610,NA,NA,NA,NA,33194,NA,NA,1389,NA,NA,NA,212,NA,NA,NA,NA,NA,NA,NA,5903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1965","ap","ap",0,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52671,1360,NA,NA,NA,NA,3543,NA,NA,NA,1914,NA,424,"earthquake",1999,0,1,0,0,1969,52.351654905079,55.4926739236883,1
"383",382,"kocaeli","1965",147971,111422,106196,NA,NA,NA,NA,31622,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,9192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1961","ap","ap",0,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58931,NA,NA,1486,NA,NA,NA,NA,NA,NA,3495,NA,1315,"earthquake",1999,0,1,0,0,1965,55.4926739236883,44.8019442832269,1
"384",383,"kocaeli","1961",140326,114691,110272,NA,NA,NA,NA,42752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1957","ap","dp",1,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49404,NA,NA,15507,NA,NA,NA,NA,NA,NA,NA,NA,2609,"earthquake",1999,0,1,0,0,1961,44.8019442832269,50.4205360052134,1
"385",384,"kocaeli","1957",129281,98208,NA,NA,NA,NA,NA,38300,NA,49517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1954","dp","dp",0,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5727,NA,NA,4047,NA,NA,NA,NA,NA,"earthquake",1999,0,1,0,0,1957,50.4205360052134,62.3950936087799,1
"386",385,"kocaeli","1954",230590,204468,NA,NA,NA,NA,NA,60860,NA,127578,NA,NA,NA,NA,1184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1950","dp","dp",0,"parlimentary",NA,NA,NA,NA,NA,798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12008,NA,NA,NA,NA,NA,NA,NA,NA,"earthquake",1999,0,1,0,0,1954,62.3950936087799,58.3127780469542,1
"387",386,"kocaeli","1950",198729,181624,NA,NA,NA,NA,NA,64828,NA,105910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dp",NA,0,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"earthquake",1999,0,1,0,0,1950,58.3127780469542,NA,1
"388",387,"hatay","1977",368454,276821,270576,NA,NA,NA,NA,148967,NA,NA,24444,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1973","chp","chp",0,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77395,NA,2423,NA,NA,1834,NA,NA,13853,1170,490,NA,NA,"refugee",2011,0,0,0,1,1977,55.0555112057241,37.4636207790137,1
"389",388,"hatay","1977",368454,276821,270576,NA,NA,NA,NA,148967,NA,NA,24444,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1973","chp","chp",0,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77395,NA,2423,NA,NA,1834,NA,NA,13853,1170,490,NA,NA,"cyprus war",1974,1,0,0,0,1977,55.0555112057241,37.4636207790137,1
"390",389,"hatay","1973",251734,158446,150498,NA,NA,NA,NA,56382,NA,NA,7708,NA,NA,NA,5862,NA,NA,NA,NA,NA,NA,NA,665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1969","chp","ap",1,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35117,NA,9741,NA,NA,22621,NA,NA,9680,2722,NA,NA,NA,"refugee",2011,0,0,0,1,1973,37.4636207790137,39.4625761531767,1
"391",390,"hatay","1973",251734,158446,150498,NA,NA,NA,NA,56382,NA,NA,7708,NA,NA,NA,5862,NA,NA,NA,NA,NA,NA,NA,665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1969","chp","ap",1,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35117,NA,9741,NA,NA,22621,NA,NA,9680,2722,NA,NA,NA,"cyprus war",1974,1,0,0,0,1973,37.4636207790137,39.4625761531767,1
"392",391,"hatay","1969",216275,143729,137880,NA,NA,NA,NA,41450,NA,NA,3657,NA,NA,NA,23116,NA,NA,NA,NA,NA,NA,NA,582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1965","ap","ap",0,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54411,2974,NA,NA,NA,NA,6028,NA,NA,NA,5033,NA,629,"refugee",2011,0,0,0,1,1969,39.4625761531767,57.4788819449214,1
"393",392,"hatay","1969",216275,143729,137880,NA,NA,NA,NA,41450,NA,NA,3657,NA,NA,NA,23116,NA,NA,NA,NA,NA,NA,NA,582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1965","ap","ap",0,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54411,2974,NA,NA,NA,NA,6028,NA,NA,NA,5033,NA,629,"cyprus war",1974,1,0,0,0,1969,39.4625761531767,57.4788819449214,1
"394",393,"hatay","1965",196797,120469,116488,NA,NA,NA,NA,36342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1961","ap","chp",1,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66956,NA,NA,1712,NA,NA,NA,NA,NA,NA,5371,NA,3731,"refugee",2011,0,0,0,1,1965,57.4788819449214,37.2220126864392,1
"395",394,"hatay","1965",196797,120469,116488,NA,NA,NA,NA,36342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1961","ap","chp",1,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66956,NA,NA,1712,NA,NA,NA,NA,NA,NA,5371,NA,3731,"cyprus war",1974,1,0,0,0,1965,57.4788819449214,37.2220126864392,1
"396",395,"hatay","1961",186896,151513,145825,NA,NA,NA,NA,54279,NA,NA,NA,NA,NA,NA,4920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1957","chp","chp",0,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31588,NA,NA,5145,NA,NA,NA,NA,NA,NA,NA,NA,49697,"refugee",2011,0,0,0,1,1961,37.2220126864392,46.260666380751,1
"397",396,"hatay","1961",186896,151513,145825,NA,NA,NA,NA,54279,NA,NA,NA,NA,NA,NA,4920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1957","chp","chp",0,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31588,NA,NA,5145,NA,NA,NA,NA,NA,NA,NA,NA,49697,"cyprus war",1974,1,0,0,0,1961,37.2220126864392,46.260666380751,1
"398",397,"hatay","1957",172193,135238,NA,NA,NA,NA,NA,62562,NA,60617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1954","chp","dp",1,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2653,NA,NA,7503,NA,NA,NA,NA,NA,"refugee",2011,0,0,0,1,1957,46.260666380751,58.8950601048935,1
"399",398,"hatay","1957",172193,135238,NA,NA,NA,NA,NA,62562,NA,60617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1954","chp","dp",1,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2653,NA,NA,7503,NA,NA,NA,NA,NA,"cyprus war",1974,1,0,0,0,1957,46.260666380751,58.8950601048935,1
"400",399,"hatay","1954",140205,129274,NA,NA,NA,NA,NA,48746,NA,76136,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1950","dp","chp",1,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2034,NA,NA,NA,NA,NA,NA,NA,NA,"refugee",2011,0,0,0,1,1954,58.8950601048935,51.9674394801132,1
"401",400,"hatay","1954",140205,129274,NA,NA,NA,NA,NA,48746,NA,76136,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1950","dp","chp",1,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2034,NA,NA,NA,NA,NA,NA,NA,NA,"cyprus war",1974,1,0,0,0,1954,58.8950601048935,51.9674394801132,1
"402",401,"hatay","1950",116756,103561,NA,NA,NA,NA,NA,53818,NA,49240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chp",NA,0,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"refugee",2011,0,0,0,1,1950,51.9674394801132,NA,1
"403",402,"hatay","1950",116756,103561,NA,NA,NA,NA,NA,53818,NA,49240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chp",NA,0,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cyprus war",1974,1,0,0,0,1950,51.9674394801132,NA,1
